Timestamp,Strategy,Symbol,Side,Quantity,Price,OrderID
2026-06-24 09:51:10,MomentumBuy,NIFTY26JUN23850PE,BUY,520,167.65,2069636928910696448
2026-06-24 09:52:08,MomentumBuy,NIFTY26JUN23850PE,SELL,520,175.7,2069637171949641728
2026-06-24 10:33:10,MomentumBuy,NIFTY26JUN23950PE,BUY,520,149.8,2069647498997178368
2026-06-24 10:47:39,MomentumBuy,NIFTY26JUN23950PE,SELL,520,142.25,2069651141704065024
2026-06-24 11:39:10,MomentumBuy,NIFTY26JUN24000CE,BUY,520,146.3,2069664109418291200
2026-06-24 11:43:58,MomentumBuy,NIFTY26JUN24000CE,SELL,520,154.45,2069665316023083008
2026-06-24 12:57:10,MomentumBuy,NIFTY26JUN24000CE,BUY,520,156.85,2069683736546418688
2026-06-24 13:09:31,MomentumBuy,NIFTY26JUN24000CE,SELL,520,165.5,2069686845649756160
2026-06-24 13:12:10,MomentumBuy,NIFTY26JUN24000CE,BUY,520,166.95,2069687514024681472
2026-06-24 13:14:41,MomentumBuy,NIFTY26JUN24000CE,SELL,520,174.8,2069688144449544192
2026-06-24 13:15:10,MomentumBuy,NIFTY26JUN24000CE,BUY,520,173.25,2069688266629619712
2026-06-24 13:15:59,MomentumBuy,NIFTY26JUN24000CE,SELL,520,181.15,2069688471370375168
2026-06-24 13:18:10,MomentumBuy,NIFTY26JUN24050CE,BUY,520,156.95,2069689022023770113
2026-06-24 13:32:45,MomentumBuy,NIFTY26JUN24050CE,SELL,520,164.85,2069692691905552384
