Timestamp,Strategy,Symbol,Side,Quantity,Price,OrderID
2026-03-04 09:18:00,IronFly,NIFTY2631024850CE,BUY,65,110.75,260304150147099
2026-03-04 09:18:00,IronFly,NIFTY2631023850PE,BUY,65,150.55,260304150147183
2026-03-04 09:18:00,IronFly,NIFTY2631024350CE,SELL,65,324.4,260304150147278
2026-03-04 09:18:01,IronFly,NIFTY2631024350PE,SELL,65,301.2,260304150147373
2026-03-04 09:45:10,MomentumBuy,NIFTY2631024400CE,BUY,130,330.95,260304150515844
2026-03-04 09:47:11,MomentumBuy,NIFTY2631024400CE,SELL,130,313.3,260304150535290
2026-03-04 11:10:12,ORBStrategy,NIFTY2631024450CE,BUY,130,321.05,260304151018299
2026-03-04 14:13:55,IronFly,NIFTY2631024350CE,BUY,65,447.2,260304151670571
2026-03-04 14:13:55,IronFly,NIFTY2631024350PE,BUY,65,232.2,260304151670584
2026-03-04 14:13:55,IronFly,NIFTY2631024850CE,SELL,65,165.7,260304151670603
2026-03-04 14:13:55,IronFly,NIFTY2631023850PE,SELL,65,124,260304151670637
2026-03-04 14:25:11,MomentumBuy,NIFTY2631024550PE,BUY,130,314.45,260304151728528
2026-03-04 14:25:49,MomentumBuy,NIFTY2631024550PE,SELL,130,319.55,260304151731230
2026-03-04 15:05:10,MomentumBuy,NIFTY2631024500PE,BUY,130,312.75,260304151907832
2026-03-04 15:06:48,MomentumBuy,NIFTY2631024500PE,SELL,130,318.15,260304151915811
2026-03-04 15:15:00,ORBStrategy,NIFTY2631024450CE,SELL,130,329.8,260304151958444
