Timestamp,Strategy,Symbol,Side,Quantity,Price,OrderID
2026-03-09 09:18:00,IronFly,NIFTY2631724300CE,BUY,65,231.25,260309150158463
2026-03-09 09:18:01,IronFly,NIFTY2631723800CE,SELL,65,468.9,260309150158606
2026-03-09 09:18:01,IronFly,NIFTY2631723800PE,SELL,65,440.65,260309150158730
2026-03-09 09:30:43,IronFly,NIFTY2631723800CE,BUY,65,452.95,260309150396975
2026-03-09 09:30:43,IronFly,NIFTY2631723800PE,BUY,65,428.75,260309150397000
2026-03-09 09:30:43,IronFly,NIFTY2631724300CE,SELL,65,223.1,260309150397040
2026-03-09 10:10:10,MomentumBuy,NIFTY2631723800CE,BUY,195,469.05,260309150728690
2026-03-09 10:11:15,MomentumBuy,NIFTY2631723800CE,SELL,195,475.6,260309150738197
2026-03-09 11:20:11,MomentumBuy,NIFTY2631723850CE,BUY,195,443.35,260309151118050
2026-03-09 11:20:59,MomentumBuy,NIFTY2631723850CE,SELL,195,450,260309151120939
2026-03-09 12:10:11,MomentumBuy,NIFTY2631723850PE,BUY,195,419.75,260309151301549
2026-03-09 12:42:29,MomentumBuy,NIFTY2631723850PE,SELL,195,401.5,260309151390712
2026-03-09 12:50:11,MomentumBuy,NIFTY2631723850PE,BUY,195,413.45,260309151411225
2026-03-09 12:57:41,MomentumBuy,NIFTY2631723850PE,SELL,195,392,260309151431794
2026-03-09 14:00:10,MomentumBuy,NIFTY2631723900PE,BUY,195,420.25,260309151611523
2026-03-09 14:00:49,MomentumBuy,NIFTY2631723900PE,SELL,195,426.7,260309151613450
2026-03-09 14:25:11,MomentumBuy,NIFTY2631723900CE,BUY,195,465.85,260309151685776
2026-03-09 14:32:08,MomentumBuy,NIFTY2631723900CE,SELL,195,473,260309151708274
2026-03-09 14:55:10,MomentumBuy,NIFTY2631724000CE,BUY,195,451.9,260309151811037
2026-03-09 15:00:28,MomentumBuy,NIFTY2631724000CE,SELL,195,433.8,260309151836300
