Timestamp,Strategy,Symbol,Side,Quantity,Price,OrderID
2026-03-05 10:25:33,IronFly,NIFTY2631025050CE,BUY,65,57.05,260305150625280
2026-03-05 10:25:33,IronFly,NIFTY2631024050PE,BUY,65,90.1,260305150625301
2026-03-05 10:25:33,IronFly,NIFTY2631024550CE,SELL,65,252.8,260305150625318
2026-03-05 10:25:33,IronFly,NIFTY2631024550PE,SELL,65,218.65,260305150625331
2026-03-05 10:40:10,MomentumBuy,NIFTY2631024650CE,BUY,130,215.25,260305150711194
2026-03-05 10:41:21,MomentumBuy,NIFTY2631024650CE,SELL,130,221.45,260305150717716
2026-03-05 10:45:11,ORBStrategy,NIFTY2631024650CE,BUY,130,233.35,260305150738819
2026-03-05 11:06:53,IronFly,NIFTY2631024550CE,BUY,65,293.75,260305150839813
2026-03-05 11:06:53,IronFly,NIFTY2631024550PE,BUY,65,189.95,260305150839817
2026-03-05 11:06:53,IronFly,NIFTY2631025050CE,SELL,65,67.9,260305150839821
2026-03-05 11:06:53,IronFly,NIFTY2631024050PE,SELL,65,79.75,260305150839830
2026-03-05 12:15:10,MomentumBuy,NIFTY2631024600CE,BUY,130,232.9,260305151113825
2026-03-05 12:20:29,MomentumBuy,NIFTY2631024600CE,SELL,130,238.7,260305151131338
