Timestamp,Strategy,Symbol,Side,Quantity,Price,OrderID
2026-03-06 09:21:50,IronFly,NIFTY2631025150CE,BUY,65,39.2,260306150133748
2026-03-06 09:21:50,IronFly,NIFTY2631024150PE,BUY,65,73.7,260306150133780
2026-03-06 09:21:50,IronFly,NIFTY2631024650CE,SELL,65,205.2,260306150133816
2026-03-06 09:21:51,IronFly,NIFTY2631024650PE,SELL,65,218.4,260306150133849
2026-03-06 10:35:11,MomentumBuy,NIFTY2631024600PE,BUY,130,204.25,260306150540017
2026-03-06 11:42:04,MomentumBuy,NIFTY2631024600PE,SELL,130,186.5,260306150757174
2026-03-06 12:30:10,MomentumBuy,NIFTY2631024600PE,BUY,130,219.65,260306150872017
2026-03-06 12:30:10,ORBStrategy,NIFTY2631024750PE,BUY,130,298.1,260306150872034
2026-03-06 12:51:13,MomentumBuy,NIFTY2631024600PE,SELL,130,198.65,260306150921198
2026-03-06 15:15:00,ORBStrategy,NIFTY2631024750PE,SELL,130,397.8,260306151389641
2026-03-06 15:20:00,IronFly,NIFTY2631024650CE,BUY,65,132.65,260306151418508
2026-03-06 15:20:00,IronFly,NIFTY2631024650PE,BUY,65,335.7,260306151418526
2026-03-06 15:20:00,IronFly,NIFTY2631025150CE,SELL,65,24.8,260306151418565
2026-03-06 15:20:01,IronFly,NIFTY2631024150PE,SELL,65,123.6,260306151418584
